"번호","구분","화장실명","소재지도로명주소","Latitude","Longitude","소재지지번주소","남녀공용화장실여부","남성용-대변기수","남성용-소변기수","남성용-장애인용대변기수","남성용-장애인용소변기수","남성용-어린이용대변기수","남성용-어린이용소변기수","여성용-대변기수","여성용-장애인용대변기수","여성용-어린이용대변기수","관리기관명","전화번호","개방시간","설치연월","WGS84위도","WGS84경도","화장실소유구분","화장실설치장소유형","오물처리방식","비상벨설치여부","비상벨설치장소","화장실입구CCTV설치유무","기저귀교환대유무","기저귀교환대장소","리모델링연월","데이터기준일자"
"802","공중화장실","문래동주민센터 1층 화장실","서울특별시 영등포구 문래로28길 15, 문래동주민센터 (문래동3가)","37.5170672","126.8995064","서울특별시 영등포구 문래동3가 55번지 16호 문래동주민센터","N","1","2","1","0","0","0","2","1","0","문래동 주민센터","02-2670-1178","평일 09:00 ~ 18:00","2008-09","","","지방자치단체","공공용시설","수세식","Y","장애인화장실+남자화장실+여자화장실","N","Y","남자화장실+여자화장실","","2020-06-01"
"803","공중화장실","문래동주민센터 2층 화장실","서울특별시 영등포구 문래로28길 15, 문래동주민센터 (문래동3가)","37.5170672","126.8995064","서울특별시 영등포구 문래동3가 55번지 16호 문래동주민센터","N","1","2","0","0","0","0","3","0","0","문래동 주민센터","02-2670-1178","평일 09:00 ~ 18:00","2008-09","","","지방자치단체","공공용시설","수세식","Y","남자화장실","N","Y","남자화장실","","2020-06-01"
"804","공중화장실","문래동주민센터 3층 화장실","서울특별시 영등포구 문래로28길 15, 문래동주민센터 (문래동3가)","37.5170672","126.8995064","서울특별시 영등포구 문래동3가 55번지 16호 문래동주민센터","N","1","2","0","0","0","0","3","0","0","문래동 주민센터","02-2670-1178","평일 09:00~18:00","2008-09","","","지방자치단체","공공용시설","수세식","N","없음","N","Y","남자화장실","","2020-06-01"
"805","공중화장실","문래동주민센터 4층 화장실","서울특별시 영등포구 문래로28길 15, 문래동주민센터 (문래동3가)","37.5170672","126.8995064","서울특별시 영등포구 문래동3가 55번지 16호 문래동주민센터","N","0","1","0","0","0","0","1","0","0","문래동 주민센터","02-2670-1175","평일 09:00 ~ 22:00","2008-09","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2020-06-01"
"4332","개방화장실","신정6동주민센터","서울특별시 양천구 목동서로 353","37.5170439","126.8644556","","N","2","2","0","0","0","0","2","0","0","신정6동주민센터","02-2684-5475","09~18시","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2021-12-31"
"729","공중화장실","롯데백화점 구관 9층","서울특별시 영등포구 경인로 857(영등포동, 영등포민자역사)","37.5170004","126.9078048","","N","2","3","0","0","0","0","6","0","0","롯데백화점","02-2670-8832","10:30~20:00","2011-01","","","국가","상업시설","수세식","N","없음","N","Y","여자화장실","","2020-05-18"
"732","공중화장실","롯데백화점 롯데시네마 8층","서울특별시 영등포구 경인로 857(영등포동, 영등포민자역사)","37.5170004","126.9078048","","N","7","3","0","0","0","0","7","0","0","롯데백화점","02-2670-8832","10:30~20:00","","","","국가","상업시설","수세식","N","없음","N","Y","여자화장실","","2020-05-18"
"4303","개방화장실","신목종합사회복지관","서울특별시 양천구 신목로 5","37.5169838","126.8765399","서울특별시 양천구 신목로 5","N","1","1","0","0","0","0","2","0","0","양천구 복지정책과","02-2643-7222","09:00~20:00","1997-01","37.51698","126.8765","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","2008-01","2021-12-31"
"727","공중화장실","롯데백화점 구관 7층","서울특별시 영등포구 경인로 855(영등포동, 영등포민자역사)","37.5169483","126.9076279","","N","3","3","0","0","0","0","5","0","0","롯데백화점","02-2670-8832","10:30~20:00","1991-01","","","국가","상업시설","수세식","N","없음","N","N","없음","","2020-05-18"
"3309","공중화장실","국민연금공단","서울특별시 강남구 도산대로 128","37.5169329","127.0226927","","N","6","0","0","0","0","6","0","0","0","에스원 빌딩관리","02-3011-7332","24시간","1996-03","37.498299","127.030209","국가","공공용시설","수세식","N","없음","N","N","없음","","2022-11-28"
"3670","개방화장실","몽촌토성역(개찰구 밖)","서울특별시 송파구 올림픽로 383","37.5169204","127.1107338","서울특별시 송파구 신천동 19","N","3","3","1","1","0","0","6","1","0","서울교통공사","02-6311-8131","영업시간 내","","","","공공기관","교통시설","수세식","Y","장애인화장실","Y","Y","여자화장실","","2022-12-27"
"3182","개방화장실","G빌딩(펀비어킹)","서울특별시 언주로 134길 19","37.5169193","127.0371611","","N","3","0","0","0","0","0","0","0","0","개인","","13:00~26:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"725","공중화장실","롯데백화점 구관 5층","서울특별시 영등포구 경인로 853(영등포동, 영등포민자역사)","37.5168942","126.9074262","","N","3","3","0","0","0","0","5","0","0","롯데백화점","02-2670-8832","10:30~20:00","1991-01","","","국가","상업시설","수세식","N","없음","N","N","없음","","2020-05-18"
"723","공중화장실","롯데백화점 구관 3층","서울특별시 영등포구 경인로 851(영등포동, 영등포민자역사)","37.5168062","126.907164","","N","0","0","0","0","0","0","4","1","0","롯데백화점","02-2670-8832","10:30~20:00","1991-01","","","국가","상업시설","수세식","N","없음","N","Y","여자화장실","","2020-05-18"
"4348","공중화장실","㈜타이거오일 신정주유소","서울특별시 양천구 중앙로 226(신정동)","37.5167682","126.8546569","","N","1","1","0","0","0","0","1","0","0","양천구 녹색환경과","02-2620-4874","00:00~24:00","","","","민간","주유소·충전소","수세식","N","없음","N","N","없음","","2021-12-31"
"770","공중화장실","문래정보문화도서관 1층","서울 영등포구 문래로20길 49 (문래동3가, 문래정보문화도서관)","37.5167598","126.8911719","","N","2","3","0","0","0","0","4","0","0","문래정보문화도서관","02-2629-8600","24시간","","","","지방자치단체","공공용시설","수세식","Y","","N","Y","","","2020-05-25"
"771","공중화장실","문래정보문화도서관 2층화장실","서울 영등포구 문래로20길 49 (문래동3가, 문래정보문화도서관)","37.5167598","126.8911719","","N","2","3","0","0","0","0","4","0","0","문래정보문화도서관","02-2629-8600","24시간","","","","지방자치단체","공공용시설","수세식","Y","","N","N","없음","","2020-05-25"
"772","공중화장실","문래정보문화도서관 3층화장실","서울 영등포구 문래로20길 49 (문래동3가, 문래정보문화도서관)","37.5167598","126.8911719","","N","2","3","0","0","0","0","4","0","0","문래정보문화도서관","02-2629-8600","24시간","","","","지방자치단체","공공용시설","수세식","Y","","N","N","없음","","2020-05-25"
"773","공중화장실","문래정보문화도서관 4층 화장실","서울 영등포구 문래로20길 49 (문래동3가, 문래정보문화도서관)","37.5167598","126.8911719","","N","2","3","0","0","0","0","4","0","0","문래정보문화도서관","02-2629-8600","24시간","","","","지방자치단체","공공용시설","수세식","Y","","N","N","없음","","2020-05-25"
"774","공중화장실","문래정보문화도서관 5층화장실","서울 영등포구 문래로20길 49 (문래동3가, 문래정보문화도서관)","37.5167598","126.8911719","","N","2","3","0","0","0","0","4","0","0","문래정보문화도서관","02-2629-8600","24시간","","","","지방자치단체","공공용시설","수세식","Y","","N","N","없음","","2020-05-25"
"721","공중화장실","롯데백화점 구관 지하2층","서울특별시 영등포구 경인로 849(영등포동, 영등포민자역사)","37.5167589","126.9070221","","N","2","3","0","0","0","0","2","0","0","롯데백화점","02-2670-8832","10:30~20:00","1991-01","","","국가","상업시설","수세식","N","없음","N","N","없음","","2020-05-18"
"3174","개방화장실","송암빌딩","서울특별시 언주로 709 (논현동)","37.5167532","127.034911","","N","7","0","0","0","0","0","0","0","0","개인","","08:00~24:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"3181","개방화장실","SK 허브블루","서울특별시 학동로 342","37.516722","127.0408208","","N","4","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"719","공중화장실","롯데백화점 구관 지하4층","서울특별시 영등포구 경인로 847(영등포동, 영등포민자역사)","37.5167125","126.906878","","N","2","3","0","0","0","0","2","0","0","롯데백화점","02-2670-8832","10:30~20:00","1991-01","","","국가","상업시설","수세식","N","없음","N","N","없음","","2020-05-18"
"906","개방화장실","대륭빌딩","서울특별시 영등포구 선유로 27","37.5166085","126.8879151","서울특별시 영등포구 문래동5가 2","N","3","3","0","0","0","0","3","0","0","대륭빌딩","02-2675-8154","07:00~22:00","","","","민간","상업시설","수세식","Y","여자화장실","Y","N","없음","","2020-05-18"
"4310","개방화장실","양천문화회관","서울시 양천구 목동서로 367","37.5164386","126.8633461","서울 양천구 신정동322","N","4","2","4","0","0","0","28","4","0","양천문화재단(문화체육과)","02-2620-4904","08-22시","1998-01","","","지방자치단체","공공용시설","수세식","N","없음","N","Y","여자화장실","","2021-12-31"
"3282","공중화장실","강남구보건소","서울특별시 강남구 선릉로 668","37.5163592","127.0420799","","N","16","16","5","0","0","0","22","5","0","강남구 보건소","02-3423-7012","09:00~18:00","1975-12","","","지방자치단체","공공용시설","수세식","N","없음","N","Y","남자화장실+여자화장실","2021-05","2022-11-28"
"3684","개방화장실","방이2동주민센터","서울특별시 송파구 올림픽로34길 5-13","37.5163221","127.1113348","서울특별시 송파구 방이동 41-8","N","1","1","0","0","0","0","1","0","0","송파구청 자치행정과","02-2147-4280","영업시간 내","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-12-27"
"3691","개방화장실","벨솔레 오피스텔","서울특별시 송파구 올림픽로34길 5-13","37.5163221","127.1113348","서울특별시 송파구 방이동 41-8","N","2","2","0","0","0","0","3","0","0","송파구청 청소행정과","02-2147-3283","영업시간 내","","","","민간","상업시설","수세식","N","없음","N","N","없음","","2022-12-27"
"3125","공중화장실","논현역(7)","서울특별시 강남구 강남대로 492-2(논현동) 논현역","37.5162405","127.0210061","","N","4","11","0","0","0","1","14","0","0","서울교통공사","02-6311-7321","05~24","2001-04","","","공공기관","교통시설","수세식","Y","장애인화장실+여자화장실","Y","Y","남자화장실+여자화장실","2008-01","2022-11-28"
"3126","공중화장실","논현역(7)","서울특별시 강남구 강남대로 492-2(논현동) 논현역","37.5162405","127.0210061","","N","1","0","0","0","0","1","1","0","0","서울교통공사","02-6311-7321","05~24","2001-04","","","공공기관","교통시설","수세식","Y","장애인화장실+여자화장실","Y","Y","남자화장실+여자화장실","2016-01","2022-11-28"
"3855","개방화장실","잠실3동성당","서울특별시 송파구 잠실로 15","37.5161969","127.0934361","서울특별시 송파구 잠실동 27-2","N","2","3","0","0","0","0","2","0","0","송파구청 청소행정과","02-2147-3283","영업시간 내","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-12-27"
"4449","개방화장실","양천구민체육센터","서울특별시 양천구 목동동로 87","37.5161786","126.8644212","서울특별시 양천구 신정동 322-10","N","11","12","0","4","0","0","10","1","0","양천구시설관리공단","02-2652-1792","06시~21시","1995-06","","","지방자치단체","관광·체육시설","수세식","Y","장애인화장실","Y","Y","남자화장실+여자화장실","2018-02","2021-12-31"
"749","공중화장실","영등포여고 앞","서울특별시 영등포구 영등포로62라길 2 (신길동)","37.5161685","126.9154049","서울특별시 영등포구 신길동 39번지 3호","N","2","2","0","0","0","0","1","1","0","영등포구 청소과","02-2670-3499","24시간","1999-12","","","지방자치단체","공공용시설","수세식","Y","여자화장실+장애인화장실","N","N","없음","","2020-05-08"
